FitApply..Test Condition,FitApply..ID,MTVC.gs0.variable,MTVC.gs0.value
Control,GSK3B_210_222_C218S,MTVC.ds50.pvalue.treatment,
Control,GSK3B_210_222_C218S,MTVC.ds50.pvalue.treatment,
Control,GSK3B_210_222_C218S,MTVC.ds50.pvalue.treatment,
Control,HAVR2_257_267_G257K,MTVC.ds50.LogFC,
Control,HAVR2_257_267_G257K,MTVC.ds50.LogFC,
Control,HAVR2_257_267_G257K,MTVC.ds50.LogFC,
Control,HAVR2_257_267_G257K,MTVC.ds50.LogFC,
Control,HAVR2_257_267_G257K,MTVC.ds50.LogFC,
Control,HAVR2_257_267_G257K,MTVC.ds50.LogFC,
Control,HAVR2_257_267_G257K,MTVC.ds50.pvalue.treatment,
Control,HAVR2_257_267_G257K,MTVC.ds50.pvalue.treatment,
Control,HAVR2_257_267_G257K,MTVC.ds50.pvalue.treatment,
Control,HAVR2_257_267_G257K,MTVC.ds50.pvalue.treatment,
Control,HAVR2_257_267_G257K,MTVC.ds50.pvalue.treatment,
Control,HAVR2_257_267_G257K,MTVC.ds50.pvalue.treatment,
Control,IRS2_626_638,MTVC.ds50.LogFC,
Control,IRS2_626_638,MTVC.ds50.LogFC,
Control,IRS2_626_638,MTVC.ds50.LogFC,
Control,IRS2_626_638,MTVC.ds50.LogFC,
Control,IRS2_626_638,MTVC.ds50.LogFC,
Control,IRS2_626_638,MTVC.ds50.LogFC,
Control,IRS2_626_638,MTVC.ds50.pvalue.treatment,
Control,IRS2_626_638,MTVC.ds50.pvalue.treatment,
Control,IRS2_626_638,MTVC.ds50.pvalue.treatment,
Control,IRS2_626_638,MTVC.ds50.pvalue.treatment,
Control,IRS2_626_638,MTVC.ds50.pvalue.treatment,
Control,IRS2_626_638,MTVC.ds50.pvalue.treatment,
Control,JAK1_1027_1039,MTVC.ds50.LogFC,
Control,JAK1_1027_1039,MTVC.ds50.LogFC,
Control,JAK1_1027_1039,MTVC.ds50.LogFC,
Control,JAK1_1027_1039,MTVC.ds50.LogFC,
Control,JAK1_1027_1039,MTVC.ds50.LogFC,
Control,JAK1_1027_1039,MTVC.ds50.LogFC,
Control,JAK1_1027_1039,MTVC.ds50.pvalue.treatment,
Control,JAK1_1027_1039,MTVC.ds50.pvalue.treatment,
Control,JAK1_1027_1039,MTVC.ds50.pvalue.treatment,
Control,JAK1_1027_1039,MTVC.ds50.pvalue.treatment,
Control,JAK1_1027_1039,MTVC.ds50.pvalue.treatment,
Control,JAK1_1027_1039,MTVC.ds50.pvalue.treatment,
Control,JAK2_563_577,MTVC.ds50.LogFC,
Control,JAK2_563_577,MTVC.ds50.LogFC,
Control,JAK2_563_577,MTVC.ds50.LogFC,
Control,JAK2_563_577,MTVC.ds50.LogFC,
Control,JAK2_563_577,MTVC.ds50.LogFC,
Control,JAK2_563_577,MTVC.ds50.LogFC,
Control,JAK2_563_577,MTVC.ds50.pvalue.treatment,
Control,JAK2_563_577,MTVC.ds50.pvalue.treatment,
Control,JAK2_563_577,MTVC.ds50.pvalue.treatment,
Control,JAK2_563_577,MTVC.ds50.pvalue.treatment,
Control,JAK2_563_577,MTVC.ds50.pvalue.treatment,
Control,JAK2_563_577,MTVC.ds50.pvalue.treatment,
Control,JAK3_974_986,MTVC.ds50.LogFC,
Control,JAK3_974_986,MTVC.ds50.LogFC,
Control,JAK3_974_986,MTVC.ds50.LogFC,
Control,JAK3_974_986,MTVC.ds50.LogFC,
Control,JAK3_974_986,MTVC.ds50.LogFC,
Control,JAK3_974_986,MTVC.ds50.LogFC,
Control,JAK3_974_986,MTVC.ds50.pvalue.treatment,
Control,JAK3_974_986,MTVC.ds50.pvalue.treatment,
Control,JAK3_974_986,MTVC.ds50.pvalue.treatment,
Control,JAK3_974_986,MTVC.ds50.pvalue.treatment,
Control,JAK3_974_986,MTVC.ds50.pvalue.treatment,
Control,JAK3_974_986,MTVC.ds50.pvalue.treatment,
Control,K2C6B_53_65,MTVC.ds50.LogFC,
Control,K2C6B_53_65,MTVC.ds50.LogFC,
Control,K2C6B_53_65,MTVC.ds50.LogFC,
Control,K2C6B_53_65,MTVC.ds50.LogFC,
Control,K2C6B_53_65,MTVC.ds50.LogFC,
Control,K2C6B_53_65,MTVC.ds50.LogFC,
Control,K2C6B_53_65,MTVC.ds50.pvalue.treatment,
Control,K2C6B_53_65,MTVC.ds50.pvalue.treatment,
Control,K2C6B_53_65,MTVC.ds50.pvalue.treatment,
Control,K2C6B_53_65,MTVC.ds50.pvalue.treatment,
Control,K2C6B_53_65,MTVC.ds50.pvalue.treatment,
Control,K2C6B_53_65,MTVC.ds50.pvalue.treatment,
Control,K2C8_425_437,MTVC.ds50.LogFC,
Control,K2C8_425_437,MTVC.ds50.LogFC,
Control,K2C8_425_437,MTVC.ds50.LogFC,
Control,K2C8_425_437,MTVC.ds50.LogFC,
Control,K2C8_425_437,MTVC.ds50.LogFC,
Control,K2C8_425_437,MTVC.ds50.LogFC,
Control,K2C8_425_437,MTVC.ds50.pvalue.treatment,
Control,K2C8_425_437,MTVC.ds50.pvalue.treatment,
Control,K2C8_425_437,MTVC.ds50.pvalue.treatment,
Control,K2C8_425_437,MTVC.ds50.pvalue.treatment,
Control,K2C8_425_437,MTVC.ds50.pvalue.treatment,
Control,K2C8_425_437,MTVC.ds50.pvalue.treatment,
Control,KIT_930_942_C942S,MTVC.ds50.LogFC,
Control,KIT_930_942_C942S,MTVC.ds50.LogFC,
Control,KIT_930_942_C942S,MTVC.ds50.LogFC,
Control,KIT_930_942_C942S,MTVC.ds50.LogFC,
Control,KIT_930_942_C942S,MTVC.ds50.LogFC,
Control,KIT_930_942_C942S,MTVC.ds50.LogFC,
Control,KIT_930_942_C942S,MTVC.ds50.pvalue.treatment,
Control,KIT_930_942_C942S,MTVC.ds50.pvalue.treatment,
Control,KIT_930_942_C942S,MTVC.ds50.pvalue.treatment,
Control,KIT_930_942_C942S,MTVC.ds50.pvalue.treatment,
Control,KIT_930_942_C942S,MTVC.ds50.pvalue.treatment,
Control,KIT_930_942_C942S,MTVC.ds50.pvalue.treatment,
Control,LCK_387_399,MTVC.ds50.LogFC,
Control,LCK_387_399,MTVC.ds50.LogFC,
Control,LCK_387_399,MTVC.ds50.LogFC,
Control,LCK_387_399,MTVC.ds50.LogFC,
Control,LCK_387_399,MTVC.ds50.LogFC,
Control,LCK_387_399,MTVC.ds50.LogFC,
Control,LCK_387_399,MTVC.ds50.pvalue.treatment,
Control,LCK_387_399,MTVC.ds50.pvalue.treatment,
Control,LCK_387_399,MTVC.ds50.pvalue.treatment,
Control,LCK_387_399,MTVC.ds50.pvalue.treatment,
Control,LCK_387_399,MTVC.ds50.pvalue.treatment,
Control,LCK_387_399,MTVC.ds50.pvalue.treatment,
Control,MAPK3_198_210_C203S,MTVC.ds50.LogFC,
Control,MAPK3_198_210_C203S,MTVC.ds50.LogFC,
Control,MAPK3_198_210_C203S,MTVC.ds50.LogFC,
Control,MAPK3_198_210_C203S,MTVC.ds50.LogFC,
Control,MAPK3_198_210_C203S,MTVC.ds50.LogFC,
Control,MAPK3_198_210_C203S,MTVC.ds50.LogFC,
Control,MAPK3_198_210_C203S,MTVC.ds50.pvalue.treatment,
Control,MAPK3_198_210_C203S,MTVC.ds50.pvalue.treatment,
Control,MAPK3_198_210_C203S,MTVC.ds50.pvalue.treatment,
Control,MAPK3_198_210_C203S,MTVC.ds50.pvalue.treatment,
Control,MAPK3_198_210_C203S,MTVC.ds50.pvalue.treatment,
Control,MAPK3_198_210_C203S,MTVC.ds50.pvalue.treatment,
Control,MBP_198_210,MTVC.ds50.LogFC,
Control,MBP_198_210,MTVC.ds50.LogFC,
Control,MBP_198_210,MTVC.ds50.LogFC,
Control,MBP_198_210,MTVC.ds50.LogFC,
Control,MBP_198_210,MTVC.ds50.LogFC,
Control,MBP_198_210,MTVC.ds50.LogFC,
Control,MBP_198_210,MTVC.ds50.pvalue.treatment,
Control,MBP_198_210,MTVC.ds50.pvalue.treatment,
Control,MBP_198_210,MTVC.ds50.pvalue.treatment,
Control,MBP_198_210,MTVC.ds50.pvalue.treatment,
Control,MBP_198_210,MTVC.ds50.pvalue.treatment,
Control,MBP_198_210,MTVC.ds50.pvalue.treatment,
Control,MBP_259_271,MTVC.ds50.LogFC,
Control,MBP_259_271,MTVC.ds50.LogFC,
Control,MBP_259_271,MTVC.ds50.LogFC,
Control,MBP_259_271,MTVC.ds50.LogFC,
Control,MBP_259_271,MTVC.ds50.LogFC,
Control,MBP_259_271,MTVC.ds50.LogFC,
Control,MBP_259_271,MTVC.ds50.pvalue.treatment,
Control,MBP_259_271,MTVC.ds50.pvalue.treatment,
Control,MBP_259_271,MTVC.ds50.pvalue.treatment,
Control,MBP_259_271,MTVC.ds50.pvalue.treatment,
Control,MBP_259_271,MTVC.ds50.pvalue.treatment,
Control,MBP_259_271,MTVC.ds50.pvalue.treatment,
Control,MET_1227_1239,MTVC.ds50.LogFC,
Control,MET_1227_1239,MTVC.ds50.LogFC,
Control,MET_1227_1239,MTVC.ds50.LogFC,
Control,MET_1227_1239,MTVC.ds50.LogFC,
Control,MET_1227_1239,MTVC.ds50.LogFC,
Control,MET_1227_1239,MTVC.ds50.LogFC,
Control,MET_1227_1239,MTVC.ds50.pvalue.treatment,
Control,MET_1227_1239,MTVC.ds50.pvalue.treatment,
Control,MET_1227_1239,MTVC.ds50.pvalue.treatment,
Control,MET_1227_1239,MTVC.ds50.pvalue.treatment,
Control,MET_1227_1239,MTVC.ds50.pvalue.treatment,
Control,MET_1227_1239,MTVC.ds50.pvalue.treatment,
Control,MET_1228_1240,MTVC.ds50.LogFC,
Control,MET_1228_1240,MTVC.ds50.LogFC,
Control,MET_1228_1240,MTVC.ds50.LogFC,
Control,MET_1228_1240,MTVC.ds50.LogFC,
Control,MET_1228_1240,MTVC.ds50.LogFC,
Control,MET_1228_1240,MTVC.ds50.LogFC,
Control,MET_1228_1240,MTVC.ds50.pvalue.treatment,
Control,MET_1228_1240,MTVC.ds50.pvalue.treatment,
Control,MET_1228_1240,MTVC.ds50.pvalue.treatment,
Control,MET_1228_1240,MTVC.ds50.pvalue.treatment,
Control,MET_1228_1240,MTVC.ds50.pvalue.treatment,
Control,MET_1228_1240,MTVC.ds50.pvalue.treatment,
Control,MK01_180_192,MTVC.ds50.LogFC,
Control,MK01_180_192,MTVC.ds50.LogFC,
Control,MK01_180_192,MTVC.ds50.LogFC,
Control,MK01_180_192,MTVC.ds50.LogFC,
Control,MK01_180_192,MTVC.ds50.LogFC,
Control,MK01_180_192,MTVC.ds50.LogFC,
Control,MK01_180_192,MTVC.ds50.pvalue.treatment,
Control,MK01_180_192,MTVC.ds50.pvalue.treatment,
Control,MK01_180_192,MTVC.ds50.pvalue.treatment,
Control,MK01_180_192,MTVC.ds50.pvalue.treatment,
Control,MK01_180_192,MTVC.ds50.pvalue.treatment,
Control,MK01_180_192,MTVC.ds50.pvalue.treatment,
Control,MK03_199_208,MTVC.ds50.LogFC,
Control,MK03_199_208,MTVC.ds50.LogFC,
Control,MK03_199_208,MTVC.ds50.LogFC,
Control,MK03_199_208,MTVC.ds50.LogFC,
Control,MK03_199_208,MTVC.ds50.LogFC,
Control,MK03_199_208,MTVC.ds50.LogFC,
Control,MK03_199_208,MTVC.ds50.pvalue.treatment,
Control,MK03_199_208,MTVC.ds50.pvalue.treatment,
Control,MK03_199_208,MTVC.ds50.pvalue.treatment,
Control,MK03_199_208,MTVC.ds50.pvalue.treatment,
Control,MK03_199_208,MTVC.ds50.pvalue.treatment,
Control,MK03_199_208,MTVC.ds50.pvalue.treatment,
Control,MK07_212_224,MTVC.ds50.LogFC,
Control,MK07_212_224,MTVC.ds50.LogFC,
Control,MK07_212_224,MTVC.ds50.LogFC,
Control,MK07_212_224,MTVC.ds50.LogFC,
Control,MK07_212_224,MTVC.ds50.LogFC,
Control,MK07_212_224,MTVC.ds50.LogFC,
Control,MK07_212_224,MTVC.ds50.pvalue.treatment,
Control,MK07_212_224,MTVC.ds50.pvalue.treatment,
Control,MK07_212_224,MTVC.ds50.pvalue.treatment,
Control,MK07_212_224,MTVC.ds50.pvalue.treatment,
Control,MK07_212_224,MTVC.ds50.pvalue.treatment,
Control,MK07_212_224,MTVC.ds50.pvalue.treatment,
Control,MK08_181_191,MTVC.ds50.LogFC,
Control,MK08_181_191,MTVC.ds50.LogFC,
Control,MK08_181_191,MTVC.ds50.LogFC,
Control,MK08_181_191,MTVC.ds50.LogFC,
Control,MK08_181_191,MTVC.ds50.LogFC,
Control,MK08_181_191,MTVC.ds50.LogFC,
Control,MK08_181_191,MTVC.ds50.pvalue.treatment,
Control,MK08_181_191,MTVC.ds50.pvalue.treatment,
Control,MK08_181_191,MTVC.ds50.pvalue.treatment,
Control,MK08_181_191,MTVC.ds50.pvalue.treatment,
Control,MK08_181_191,MTVC.ds50.pvalue.treatment,
Control,MK08_181_191,MTVC.ds50.pvalue.treatment,
Control,MK10_216_228,MTVC.ds50.LogFC,
Control,MK10_216_228,MTVC.ds50.LogFC,
Control,MK10_216_228,MTVC.ds50.LogFC,
Control,MK10_216_228,MTVC.ds50.LogFC,
Control,MK10_216_228,MTVC.ds50.LogFC,
Control,MK10_216_228,MTVC.ds50.LogFC,
Control,MK10_216_228,MTVC.ds50.pvalue.treatment,
Control,MK10_216_228,MTVC.ds50.pvalue.treatment,
Control,MK10_216_228,MTVC.ds50.pvalue.treatment,
Control,MK10_216_228,MTVC.ds50.pvalue.treatment,
Control,MK10_216_228,MTVC.ds50.pvalue.treatment,
Control,MK10_216_228,MTVC.ds50.pvalue.treatment,
Control,MK12_180_189_M182B,MTVC.ds50.LogFC,
Control,MK12_180_189_M182B,MTVC.ds50.LogFC,
Control,MK12_180_189_M182B,MTVC.ds50.LogFC,
Control,MK12_180_189_M182B,MTVC.ds50.LogFC,
Control,MK12_180_189_M182B,MTVC.ds50.LogFC,
Control,MK12_180_189_M182B,MTVC.ds50.LogFC,
Control,MK12_180_189_M182B,MTVC.ds50.pvalue.treatment,
Control,MK12_180_189_M182B,MTVC.ds50.pvalue.treatment,
Control,MK12_180_189_M182B,MTVC.ds50.pvalue.treatment,
Control,MK12_180_189_M182B,MTVC.ds50.pvalue.treatment,
Control,MK12_180_189_M182B,MTVC.ds50.pvalue.treatment,
Control,MK12_180_189_M182B,MTVC.ds50.pvalue.treatment,
Control,MPZL1_235_246_H235K_Q236K,MTVC.ds50.LogFC,
Control,MPZL1_235_246_H235K_Q236K,MTVC.ds50.LogFC,
Control,MPZL1_235_246_H235K_Q236K,MTVC.ds50.LogFC,
Control,MPZL1_235_246_H235K_Q236K,MTVC.ds50.LogFC,
Control,MPZL1_235_246_H235K_Q236K,MTVC.ds50.LogFC,
Control,MPZL1_235_246_H235K_Q236K,MTVC.ds50.LogFC,
Control,MPZL1_235_246_H235K_Q236K,MTVC.ds50.pvalue.treatment,
Control,MPZL1_235_246_H235K_Q236K,MTVC.ds50.pvalue.treatment,
Control,MPZL1_235_246_H235K_Q236K,MTVC.ds50.pvalue.treatment,
Control,MPZL1_235_246_H235K_Q236K,MTVC.ds50.pvalue.treatment,
Control,MPZL1_235_246_H235K_Q236K,MTVC.ds50.pvalue.treatment,
Control,MPZL1_235_246_H235K_Q236K,MTVC.ds50.pvalue.treatment,
Control,NCF1_313_325,MTVC.ds50.LogFC,
Control,NCF1_313_325,MTVC.ds50.LogFC,
Control,NCF1_313_325,MTVC.ds50.LogFC,
Control,NCF1_313_325,MTVC.ds50.LogFC,
Control,NCF1_313_325,MTVC.ds50.LogFC,
Control,NCF1_313_325,MTVC.ds50.LogFC,
Control,NCF1_313_325,MTVC.ds50.pvalue.treatment,
Control,NCF1_313_325,MTVC.ds50.pvalue.treatment,
Control,NCF1_313_325,MTVC.ds50.pvalue.treatment,
Control,NCF1_313_325,MTVC.ds50.pvalue.treatment,
Control,NCF1_313_325,MTVC.ds50.pvalue.treatment,
Control,NCF1_313_325,MTVC.ds50.pvalue.treatment,
Control,NPT2A_501_513,MTVC.ds50.LogFC,
Control,NPT2A_501_513,MTVC.ds50.LogFC,
Control,NPT2A_501_513,MTVC.ds50.LogFC,
Control,NPT2A_501_513,MTVC.ds50.LogFC,
Control,NPT2A_501_513,MTVC.ds50.LogFC,
Control,NPT2A_501_513,MTVC.ds50.LogFC,
Control,NPT2A_501_513,MTVC.ds50.pvalue.treatment,
Control,NPT2A_501_513,MTVC.ds50.pvalue.treatment,
Control,NPT2A_501_513,MTVC.ds50.pvalue.treatment,
Control,NPT2A_501_513,MTVC.ds50.pvalue.treatment,
Control,NPT2A_501_513,MTVC.ds50.pvalue.treatment,
Control,NPT2A_501_513,MTVC.ds50.pvalue.treatment,
Control,NTRK2_696_708,MTVC.ds50.LogFC,
Control,NTRK2_696_708,MTVC.ds50.LogFC,
Control,NTRK2_696_708,MTVC.ds50.LogFC,
Control,NTRK2_696_708,MTVC.ds50.LogFC,
Control,NTRK2_696_708,MTVC.ds50.LogFC,
Control,NTRK2_696_708,MTVC.ds50.LogFC,
Control,NTRK2_696_708,MTVC.ds50.pvalue.treatment,
Control,NTRK2_696_708,MTVC.ds50.pvalue.treatment,
Control,NTRK2_696_708,MTVC.ds50.pvalue.treatment,
Control,NTRK2_696_708,MTVC.ds50.pvalue.treatment,
Control,NTRK2_696_708,MTVC.ds50.pvalue.treatment,
Control,NTRK2_696_708,MTVC.ds50.pvalue.treatment,
Control,P85A_600_612,MTVC.ds50.LogFC,
Control,P85A_600_612,MTVC.ds50.LogFC,
Control,P85A_600_612,MTVC.ds50.LogFC,
Control,P85A_600_612,MTVC.ds50.LogFC,
Control,P85A_600_612,MTVC.ds50.LogFC,
Control,P85A_600_612,MTVC.ds50.LogFC,
Control,P85A_600_612,MTVC.ds50.pvalue.treatment,
Control,P85A_600_612,MTVC.ds50.pvalue.treatment,
Control,P85A_600_612,MTVC.ds50.pvalue.treatment,
Control,P85A_600_612,MTVC.ds50.pvalue.treatment,
Control,P85A_600_612,MTVC.ds50.pvalue.treatment,
Control,P85A_600_612,MTVC.ds50.pvalue.treatment,
Control,PAXI_111_123,MTVC.ds50.LogFC,
Control,PAXI_111_123,MTVC.ds50.LogFC,
Control,PAXI_111_123,MTVC.ds50.LogFC,
Control,PAXI_111_123,MTVC.ds50.LogFC,
Control,PAXI_111_123,MTVC.ds50.LogFC,
Control,PAXI_111_123,MTVC.ds50.LogFC,
Control,PAXI_111_123,MTVC.ds50.pvalue.treatment,
Control,PAXI_111_123,MTVC.ds50.pvalue.treatment,
Control,PAXI_111_123,MTVC.ds50.pvalue.treatment,
Control,PAXI_111_123,MTVC.ds50.pvalue.treatment,
Control,PAXI_111_123,MTVC.ds50.pvalue.treatment,
Control,PAXI_111_123,MTVC.ds50.pvalue.treatment,
Control,PAXI_24_36,MTVC.ds50.LogFC,
Control,PAXI_24_36,MTVC.ds50.LogFC,
Control,PAXI_24_36,MTVC.ds50.LogFC,
Control,PAXI_24_36,MTVC.ds50.LogFC,
Control,PAXI_24_36,MTVC.ds50.LogFC,
Control,PAXI_24_36,MTVC.ds50.LogFC,
Control,PAXI_24_36,MTVC.ds50.pvalue.treatment,
Control,PAXI_24_36,MTVC.ds50.pvalue.treatment,
Control,PAXI_24_36,MTVC.ds50.pvalue.treatment,
Control,PAXI_24_36,MTVC.ds50.pvalue.treatment,
Control,PAXI_24_36,MTVC.ds50.pvalue.treatment,
Control,PAXI_24_36,MTVC.ds50.pvalue.treatment,
Control,PDPK1_2_14,MTVC.ds50.LogFC,
Control,PDPK1_2_14,MTVC.ds50.LogFC,
Control,PDPK1_2_14,MTVC.ds50.LogFC,
Control,PDPK1_2_14,MTVC.ds50.LogFC,
Control,PDPK1_2_14,MTVC.ds50.LogFC,
Control,PDPK1_2_14,MTVC.ds50.LogFC,
Control,PDPK1_2_14,MTVC.ds50.pvalue.treatment,
Control,PDPK1_2_14,MTVC.ds50.pvalue.treatment,
Control,PDPK1_2_14,MTVC.ds50.pvalue.treatment,
Control,PDPK1_2_14,MTVC.ds50.pvalue.treatment,
Control,PDPK1_2_14,MTVC.ds50.pvalue.treatment,
Control,PDPK1_2_14,MTVC.ds50.pvalue.treatment,
Control,PDPK1_369_381,MTVC.ds50.LogFC,
Control,PDPK1_369_381,MTVC.ds50.LogFC,
Control,PDPK1_369_381,MTVC.ds50.LogFC,
Control,PDPK1_369_381,MTVC.ds50.LogFC,
Control,PDPK1_369_381,MTVC.ds50.LogFC,
Control,PDPK1_369_381,MTVC.ds50.LogFC,
Control,PDPK1_369_381,MTVC.ds50.pvalue.treatment,
Control,PDPK1_369_381,MTVC.ds50.pvalue.treatment,
Control,PDPK1_369_381,MTVC.ds50.pvalue.treatment,
Control,PDPK1_369_381,MTVC.ds50.pvalue.treatment,
Control,PDPK1_369_381,MTVC.ds50.pvalue.treatment,
Control,PDPK1_369_381,MTVC.ds50.pvalue.treatment,
Control,PECA1_706_718,MTVC.ds50.LogFC,
Control,PECA1_706_718,MTVC.ds50.LogFC,
Control,PECA1_706_718,MTVC.ds50.LogFC,
Control,PECA1_706_718,MTVC.ds50.LogFC,
Control,PECA1_706_718,MTVC.ds50.LogFC,
Control,PECA1_706_718,MTVC.ds50.LogFC,
Control,PECA1_706_718,MTVC.ds50.pvalue.treatment,
Control,PECA1_706_718,MTVC.ds50.pvalue.treatment,
Control,PECA1_706_718,MTVC.ds50.pvalue.treatment,
Control,PECA1_706_718,MTVC.ds50.pvalue.treatment,
Control,PECA1_706_718,MTVC.ds50.pvalue.treatment,
Control,PECA1_706_718,MTVC.ds50.pvalue.treatment,
Control,PECA1_708_718,MTVC.ds50.LogFC,
Control,PECA1_708_718,MTVC.ds50.LogFC,
Control,PECA1_708_718,MTVC.ds50.LogFC,
Control,PECA1_708_718,MTVC.ds50.LogFC,
Control,PECA1_708_718,MTVC.ds50.LogFC,
Control,PECA1_708_718,MTVC.ds50.LogFC,
Control,PECA1_708_718,MTVC.ds50.pvalue.treatment,
Control,PECA1_708_718,MTVC.ds50.pvalue.treatment,
Control,PECA1_708_718,MTVC.ds50.pvalue.treatment,
Control,PECA1_708_718,MTVC.ds50.pvalue.treatment,
Control,PECA1_708_718,MTVC.ds50.pvalue.treatment,
Control,PECA1_708_718,MTVC.ds50.pvalue.treatment,
Control,PGFRB_1002_1014,MTVC.ds50.LogFC,
Control,PGFRB_1002_1014,MTVC.ds50.LogFC,
Control,PGFRB_1002_1014,MTVC.ds50.LogFC,
Control,PGFRB_1002_1014,MTVC.ds50.LogFC,
Control,PGFRB_1002_1014,MTVC.ds50.LogFC,
Control,PGFRB_1002_1014,MTVC.ds50.LogFC,
Control,PGFRB_1002_1014,MTVC.ds50.pvalue.treatment,
Control,PGFRB_1002_1014,MTVC.ds50.pvalue.treatment,
Control,PGFRB_1002_1014,MTVC.ds50.pvalue.treatment,
Control,PGFRB_1002_1014,MTVC.ds50.pvalue.treatment,
Control,PGFRB_1002_1014,MTVC.ds50.pvalue.treatment,
Control,PGFRB_1002_1014,MTVC.ds50.pvalue.treatment,
Control,PGFRB_1014_1028,MTVC.ds50.LogFC,
Control,PGFRB_1014_1028,MTVC.ds50.LogFC,
Control,PGFRB_1014_1028,MTVC.ds50.LogFC,
Control,PGFRB_1014_1028,MTVC.ds50.LogFC,
Control,PGFRB_1014_1028,MTVC.ds50.LogFC,
Control,PGFRB_1014_1028,MTVC.ds50.LogFC,
Control,PGFRB_1014_1028,MTVC.ds50.pvalue.treatment,
Control,PGFRB_1014_1028,MTVC.ds50.pvalue.treatment,
Control,PGFRB_1014_1028,MTVC.ds50.pvalue.treatment,
Control,PGFRB_1014_1028,MTVC.ds50.pvalue.treatment,
Control,PGFRB_1014_1028,MTVC.ds50.pvalue.treatment,
Control,PGFRB_1014_1028,MTVC.ds50.pvalue.treatment,
Control,PGFRB_572_584,MTVC.ds50.LogFC,
Control,PGFRB_572_584,MTVC.ds50.LogFC,
Control,PGFRB_572_584,MTVC.ds50.LogFC,
Control,PGFRB_572_584,MTVC.ds50.LogFC,
Control,PGFRB_572_584,MTVC.ds50.LogFC,
Control,PGFRB_572_584,MTVC.ds50.LogFC,
Control,PGFRB_572_584,MTVC.ds50.pvalue.treatment,
Control,PGFRB_572_584,MTVC.ds50.pvalue.treatment,
Control,PGFRB_572_584,MTVC.ds50.pvalue.treatment,
Control,PGFRB_572_584,MTVC.ds50.pvalue.treatment,
Control,PGFRB_572_584,MTVC.ds50.pvalue.treatment,
Control,PGFRB_572_584,MTVC.ds50.pvalue.treatment,
Control,PGFRB_709_721,MTVC.ds50.LogFC,
Control,PGFRB_709_721,MTVC.ds50.LogFC,
Control,PGFRB_709_721,MTVC.ds50.LogFC,
Control,PGFRB_709_721,MTVC.ds50.LogFC,
Control,PGFRB_709_721,MTVC.ds50.LogFC,
Control,PGFRB_709_721,MTVC.ds50.LogFC,
Control,PGFRB_709_721,MTVC.ds50.pvalue.treatment,
Control,PGFRB_709_721,MTVC.ds50.pvalue.treatment,
Control,PGFRB_709_721,MTVC.ds50.pvalue.treatment,
Control,PGFRB_709_721,MTVC.ds50.pvalue.treatment,
Control,PGFRB_709_721,MTVC.ds50.pvalue.treatment,
Control,PGFRB_709_721,MTVC.ds50.pvalue.treatment,
Control,PGFRB_768_780,MTVC.ds50.LogFC,
Control,PGFRB_768_780,MTVC.ds50.LogFC,
Control,PGFRB_768_780,MTVC.ds50.LogFC,
Control,PGFRB_768_780,MTVC.ds50.LogFC,
Control,PGFRB_768_780,MTVC.ds50.LogFC,
Control,PGFRB_768_780,MTVC.ds50.LogFC,
Control,PGFRB_768_780,MTVC.ds50.pvalue.treatment,
Control,PGFRB_768_780,MTVC.ds50.pvalue.treatment,
Control,PGFRB_768_780,MTVC.ds50.pvalue.treatment,
Control,PGFRB_768_780,MTVC.ds50.pvalue.treatment,
Control,PGFRB_768_780,MTVC.ds50.pvalue.treatment,
Control,PGFRB_768_780,MTVC.ds50.pvalue.treatment,
Control,PGFRB_771_783,MTVC.ds50.LogFC,
Control,PGFRB_771_783,MTVC.ds50.LogFC,
Control,PGFRB_771_783,MTVC.ds50.LogFC,
Control,PGFRB_771_783,MTVC.ds50.LogFC,
Control,PGFRB_771_783,MTVC.ds50.LogFC,
Control,PGFRB_771_783,MTVC.ds50.LogFC,
Control,PGFRB_771_783,MTVC.ds50.pvalue.treatment,
Control,PGFRB_771_783,MTVC.ds50.pvalue.treatment,
Control,PGFRB_771_783,MTVC.ds50.pvalue.treatment,
Control,PGFRB_771_783,MTVC.ds50.pvalue.treatment,
Control,PGFRB_771_783,MTVC.ds50.pvalue.treatment,
Control,PGFRB_771_783,MTVC.ds50.pvalue.treatment,
Control,PLCG1_764_776,MTVC.ds50.LogFC,
Control,PLCG1_764_776,MTVC.ds50.LogFC,
Control,PLCG1_764_776,MTVC.ds50.LogFC,
Control,PLCG1_764_776,MTVC.ds50.LogFC,
Control,PLCG1_764_776,MTVC.ds50.LogFC,
Control,PLCG1_764_776,MTVC.ds50.LogFC,
Control,PLCG1_764_776,MTVC.ds50.pvalue.treatment,
Control,PLCG1_764_776,MTVC.ds50.pvalue.treatment,
Control,PLCG1_764_776,MTVC.ds50.pvalue.treatment,
Control,PLCG1_764_776,MTVC.ds50.pvalue.treatment,
Control,PLCG1_764_776,MTVC.ds50.pvalue.treatment,
Control,PLCG1_764_776,MTVC.ds50.pvalue.treatment,
Control,PLCG2_1191_1203_C1200S,MTVC.ds50.LogFC,
Control,PLCG2_1191_1203_C1200S,MTVC.ds50.LogFC,
Control,PLCG2_1191_1203_C1200S,MTVC.ds50.LogFC,
Control,PLCG2_1191_1203_C1200S,MTVC.ds50.LogFC,
Control,PLCG2_1191_1203_C1200S,MTVC.ds50.LogFC,
